ticket_subject,ticket_body,origin,status,priority,reporter_id,lat,lng
"Dirty Water Complaint at 69 Kingdom Avenue, Staten Island (unique_key: 67075368)","I am writing to report a concern about the water quality at my residence, 69 Kingdom Avenue, in the Staten Island borough. The water coming out of my faucets is dirty and discolored, which is causing me distress and uncertainty about its safety for consumption. I have noticed this issue for the past few days and it seems to be persistent, prompting me to reach out for assistance in resolving this matter. I would appreciate it if someone could investigate and address this problem as soon as possible.",phone,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.530994951741775,-74.18897163222208
Debris on Street from Car Accident at 162 East 25th Street (unique_key: 67076786),"I am reporting a dirty condition on the street at 162 East 25th Street in Manhattan due to debris from a recent car accident. The accident has left behind broken glass, twisted metal, and other hazardous materials that pose a risk to pedestrians and drivers. I am concerned that if this debris is not cleaned up promptly, it could cause injuries or further accidents. I would appreciate it if the city could send someone to clean up the area as soon as possible.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.74027988170914,-73.98262443530332
Dirty Condition on Sidewalk at 2887 Reservoir Avenue (unique_key: 67081016),"I am writing to report a dirty condition on the sidewalk in front of 2887 Reservoir Avenue in the Bronx. The area is littered with trash, creating an unsightly and unsanitary environment for pedestrians. As a concerned citizen, I am worried about the impact this has on our community's health and appearance. I kindly request that the city sends someone to clean up the trash and restore the area to a clean and safe condition.",text,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.87061601666171,-73.89802985217285
Defective Street Hardware on Dean Street in Brooklyn (unique_key: 67083840),"I am writing to report a defective street hardware issue on Dean Street in Brooklyn. Specifically, the hardware in question appears to be a broken or malfunctioning manhole cover or street plate, which is causing an uneven road surface and potentially posing a hazard to drivers and pedestrians. The issue is located on Dean Street, near the address 660 Dean Street, and I am concerned that it may lead to accidents or damage to vehicles if not addressed promptly. I would appreciate it if the city could send someone to inspect and repair the defective hardware as soon as possible.",web form,awaiting response,high,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.68032856649693,-73.96866196525144
"Construction Continuing Despite Stop Work Order at 22 4 Avenue, Brooklyn (unique_key: 67079757)","I am reporting that construction is ongoing at 22 4 Avenue in Brooklyn, despite a visible stop work order posted on the site. As a concerned neighbor, I have noticed that the workers have been ignoring the order and continuing with their activities, which is not only a nuisance but also a potential safety hazard. I am worried that this disregard for the stop work order may lead to further issues and request that the city takes immediate action to enforce the order and ensure compliance. The construction noise and disruption are already affecting the quality of life in our neighborhood, and I hope that this matter can be resolved promptly.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.68406099071276,-73.97860442882853
Chronic Illegal Dumping on West 55 Street (unique_key: 67083982),"I am reporting a recurring issue of illegal dumping on West 55 Street in Manhattan. For weeks, I have witnessed individuals discarding large amounts of trash, including furniture and construction debris, on the street. This chronic dumping is not only an eyesore, but it also poses a health and safety risk to the community. I kindly request that the city takes immediate action to address this issue and prevent further dumping in the area.",text,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.76678922896015,-73.98709400443575
Homeless Person in Need of Assistance on Vanderbilt Avenue (unique_key: 67082458),"I am concerned about a homeless individual who appears to be in need of assistance at 52 Vanderbilt Avenue in Manhattan. The person seems to be without stable shelter and may require support services. I have not seen this individual in the area before, suggesting they may be a non-chronic homeless person who could benefit from temporary aid. I hope the city can provide this person with the necessary resources to get back on their feet.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.75403561973509,-73.97721399958486
Excessive Helicopter Noise at 340 West 93rd Street (unique_key: 67080904),"I am writing to report a persistent and disturbing noise issue caused by helicopters flying over my residence at 340 West 93rd Street in Manhattan. The constant whirring and humming of the helicopters are disrupting my daily life, making it difficult to concentrate and enjoy my home. I understand that helicopter traffic is a part of city life, but the frequency and volume of the noise are excessive and I kindly request that the city look into possible solutions to mitigate this issue. I would appreciate it if someone could investigate this matter and take necessary steps to address the problem.",web form,awaiting response,low,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.79362533952816,-73.97535496046923
Homeless Person in Need of Assistance on East 42 Street (unique_key: 67082459),"I am concerned about a homeless person I saw on East 42 Street in Manhattan who appears to be in need of assistance. The individual seems disoriented and is having trouble finding food or shelter. I am worried about their well-being, especially with the changing weather, and I believe they would benefit from outreach services and support. I hope someone can reach out to them and provide the necessary help as soon as possible.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.752800875109386,-73.97928616628622
Homeless Person in Need of Assistance on 5 Avenue (unique_key: 67083890),"I am concerned about a homeless person I saw on 5 Avenue in Manhattan who appears to be in need of assistance. The individual seems to be without any permanent shelter and is currently sitting on the sidewalk with few belongings. I am worried about their well-being, especially given the current weather conditions, and believe they may benefit from outreach services or temporary housing. I hope someone can provide them with the necessary support and resources to get back on their feet.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.75095971658909,-73.98272270758387
Illegal Hydrant Use on Atlantic Avenue (unique_key: 67079753),"I am reporting an incident of illegal use of a fire hydrant at 2425 Atlantic Avenue in Brooklyn. As I was walking by, I noticed that someone had opened the hydrant and was using the water for non-emergency purposes, which appears to be a clear violation of water conservation rules. This unauthorized use not only wastes precious water but also poses a risk to the surrounding community. I kindly request that the authorities take immediate action to address this issue and prevent further misuse.",web form,awaiting response,medium,b3cdcf8f-3c7a-4001-b7fb-646e909d2fa9,40.67601431821642,-73.90476620801758
